time /s	I /mA	E /V
190.600	209.894	3.217
190.800	209.892	3.217
191.000	209.893	3.217
191.200	209.893	3.217
191.400	209.892	3.217
191.600	209.893	3.217
191.800	209.895	3.217
192.000	209.893	3.217
192.200	209.894	3.217
192.400	209.894	3.217
192.600	209.894	3.217
192.800	209.892	3.218
193.000	209.894	3.218
193.200	209.892	3.218
193.400	209.893	3.218
193.600	209.893	3.218
193.800	209.893	3.218
194.000	209.893	3.218
194.200	209.892	3.218
194.400	209.891	3.218
194.600	209.893	3.218
194.800	209.892	3.218
195.000	209.891	3.218
195.200	209.893	3.218
195.400	209.892	3.218
195.600	209.894	3.218
195.800	209.893	3.218
196.000	209.892	3.218
196.200	209.894	3.218
196.400	209.893	3.218
196.600	209.893	3.218
196.800	209.894	3.218
197.000	209.893	3.218
197.200	209.892	3.219
197.400	209.892	3.219
197.600	209.892	3.219
197.800	209.892	3.219
198.000	209.891	3.219
198.200	209.890	3.219
198.400	209.891	3.219
198.600	209.892	3.219
198.800	209.894	3.219
199.000	209.891	3.219
199.200	209.891	3.219
199.400	209.893	3.219
199.600	209.891	3.219
199.800	209.892	3.219
200.000	209.892	3.219
200.200	209.892	3.219
200.400	209.893	3.219
200.600	209.892	3.219
200.800	209.894	3.219
201.000	209.895	3.219
201.200	209.891	3.219
201.400	209.894	3.220
201.600	209.892	3.220
201.800	209.892	3.220
202.000	209.894	3.220
202.200	209.891	3.220
202.400	209.892	3.220
202.600	209.890	3.220
202.800	209.893	3.220
203.000	209.891	3.220
203.200	209.892	3.220
203.400	209.894	3.220
203.600	209.892	3.220
203.800	209.892	3.220
204.000	209.889	3.220
204.200	209.892	3.220
204.400	209.892	3.220
204.600	209.893	3.220
204.800	209.894	3.220
205.000	209.893	3.220
205.200	209.896	3.220
205.400	209.894	3.220
205.600	209.894	3.221
205.800	209.893	3.221
206.000	209.893	3.221
206.200	209.891	3.221
206.400	209.892	3.221
206.600	209.893	3.221
206.800	209.891	3.221
207.000	209.892	3.221
207.200	209.892	3.221
207.400	209.894	3.221
207.600	209.894	3.221
207.800	209.891	3.221
208.000	209.893	3.221
208.200	209.892	3.221
208.400	209.893	3.221
208.600	209.893	3.221
208.800	209.892	3.221
209.000	209.892	3.221
209.200	209.892	3.221
209.400	209.893	3.221
209.600	209.893	3.221
209.800	209.894	3.221
210.000	209.894	3.221
210.200	209.894	3.222
210.400	209.893	3.222
210.600	209.894	3.222
210.800	209.892	3.222
211.000	209.893	3.222
211.200	209.893	3.222
211.400	209.892	3.222
211.600	209.894	3.222
211.800	209.894	3.222
212.000	209.893	3.222
212.200	209.894	3.222
212.400	209.894	3.222
212.600	209.895	3.222
212.800	209.894	3.222
213.000	209.894	3.222
213.200	209.894	3.222
213.400	209.893	3.222
213.600	209.894	3.222
213.800	209.895	3.222
214.000	209.895	3.222
214.200	209.894	3.222
214.400	209.894	3.222
214.600	209.895	3.223
214.800	209.894	3.223
215.000	209.897	3.223
215.200	209.894	3.223
215.400	209.895	3.223
215.600	209.894	3.223
215.800	209.895	3.223
216.000	209.895	3.223
216.200	209.894	3.223
216.400	209.893	3.223
216.600	209.894	3.223
216.800	209.894	3.223
217.000	209.895	3.223
217.200	209.894	3.223
217.400	209.894	3.223
217.600	209.893	3.223
217.800	209.893	3.223
218.000	209.894	3.223
218.200	209.894	3.223
218.400	209.893	3.223
218.600	209.893	3.223
218.800	209.893	3.224
219.000	209.893	3.224
219.200	209.893	3.224
219.400	209.894	3.224
219.600	209.893	3.224
219.800	209.895	3.224
220.000	209.893	3.224
220.200	209.892	3.224
220.400	209.893	3.224
220.600	209.891	3.224
220.800	209.892	3.224
221.000	209.893	3.224
221.200	209.893	3.224
221.400	209.892	3.224
221.600	209.892	3.224
221.800	209.895	3.224
222.000	209.893	3.224
222.200	209.895	3.224
222.400	209.894	3.224
222.600	209.891	3.224
222.800	209.892	3.224
223.000	209.892	3.225
223.200	209.891	3.225
223.400	209.892	3.225
223.600	209.892	3.225
223.800	209.893	3.225
224.000	209.893	3.225
224.200	209.892	3.225
224.400	209.894	3.225
224.600	209.892	3.225
224.800	209.894	3.225
225.000	209.894	3.225
225.200	209.892	3.225
225.400	209.894	3.225
225.600	209.892	3.225
225.800	209.893	3.225
226.000	209.893	3.225
226.200	209.894	3.225
226.400	209.894	3.225
226.600	209.893	3.225
226.800	209.894	3.225
227.000	209.893	3.225
227.200	209.895	3.226
227.400	209.896	3.226
227.600	209.894	3.226
227.800	209.893	3.226
228.000	209.894	3.226
228.200	209.893	3.226
228.400	209.893	3.226
228.600	209.893	3.226
228.800	209.895	3.226
229.000	209.894	3.226
229.200	209.896	3.226
229.400	209.896	3.226
229.600	209.893	3.226
229.800	209.895	3.226
230.000	209.893	3.226
230.200	209.893	3.226
230.400	209.893	3.226
230.600	209.894	3.226
230.800	209.893	3.226
231.000	209.894	3.226
231.200	209.892	3.226
231.400	209.894	3.227
231.600	209.894	3.227
231.800	209.894	3.227
232.000	209.893	3.227
232.200	209.893	3.227
